date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source
2020-09-05,19.4025,12.1525,0.0,0.0,6.193674,9,0,0,offseason,weather
2020-09-06,16.952501,9.5525,0.0,0.6,6.4096174,9,0,0,offseason,weather
2020-09-07,20.702501,7.9025,0.0,0.0,6.9527545,9,0,0,offseason,weather
2020-09-08,20.802502,12.1025,0.0,0.0,6.8777895,9,0,0,offseason,weather
2020-09-09,21.2525,11.6025,0.0,0.0,11.435313,9,0,0,offseason,weather
2020-09-10,21.202501,10.8025,0.0,0.0,12.7279215,9,0,0,offseason,weather
2020-09-11,20.8525,11.8025,0.0,0.0,13.708391,9,0,0,offseason,weather
2020-09-12,21.6525,11.2525,0.0,0.0,6.519877,9,0,0,offseason,weather
2020-09-13,22.552502,12.2525,0.0,0.0,12.096214,9,0,0,offseason,weather
2020-09-14,21.1025,10.8525,0.0,0.0,16.676977,9,0,0,offseason,weather
2020-09-15,22.0025,10.9025,0.0,0.0,14.021525,9,0,0,offseason,weather
2020-09-16,21.452501,10.9525,0.0,0.0,8.311245,9,0,0,offseason,weather
2020-09-17,20.702501,10.3525,0.0,0.0,13.049689,9,0,0,offseason,weather
2020-09-18,20.5025,9.8025,0.0,0.0,12.979984,9,0,0,offseason,weather
2020-09-19,17.6525,9.1525,0.0,0.0,9.931042,9,0,0,offseason,weather
2020-09-20,19.302502,6.4525,0.0,0.0,6.830519,9,0,0,offseason,weather
2020-09-21,19.9025,5.9025,0.0,0.0,7.8625183,9,0,0,offseason,weather
2020-09-22,20.2525,10.2525,0.0,0.0,13.551501,9,0,0,offseason,weather
2020-09-23,19.702501,9.4025,0.0,0.0,14.003029,9,0,0,offseason,weather
2020-09-24,18.302502,7.5025,0.0,0.0,12.682018,9,0,0,offseason,weather
2020-09-25,15.9025,8.1525,0.0,0.0,8.913181,9,0,0,offseason,weather
2020-09-26,12.6525,5.4525,0.0,0.0,7.6367526,9,0,0,offseason,weather
2020-09-27,17.0525,6.5525,0.0,0.0,10.739833,9,0,0,offseason,weather
2020-09-28,16.5025,6.6525,0.0,0.0,12.57426,9,0,0,offseason,weather
2020-09-29,16.952501,6.3025,0.0,0.0,12.57426,9,0,0,offseason,weather
2020-09-30,16.4025,7.0025,0.0,0.0,12.287555,9,0,0,offseason,weather
2020-10-01,17.2525,6.4025,0.0,0.0,13.32,10,0,0,weather,offseason
2020-10-02,16.8025,6.4025,0.0,0.0,12.641076,10,0,0,weather,offseason
2020-10-03,15.9025,5.9525,0.0,0.0,11.631956,10,0,0,weather,offseason
2020-10-04,15.2025,4.7525,0.0,0.0,13.202726,10,0,0,weather,offseason
2020-10-05,18.0025,5.5525002,0.0,0.0,11.440978,10,0,1,weather,offseason
2020-10-06,16.3025,4.8025002,0.0,0.0,12.10157,10,0,0,weather,offseason
2020-10-07,16.202501,5.0525002,0.0,0.0,14.336861,10,0,0,weather,offseason
2020-10-08,16.6025,5.3025002,0.0,0.0,12.4811535,10,0,0,weather,offseason
2020-10-09,16.1525,5.7525,0.0,0.0,12.55879,10,0,0,weather,offseason
2020-10-10,17.3525,5.7025,0.0,0.0,11.753876,10,0,0,weather,offseason
2020-10-11,15.8525,5.2525,0.0,0.0,14.241629,10,0,0,weather,offseason
2020-10-12,15.5025,4.8025002,0.0,0.0,13.397612,10,0,0,weather,offseason
2020-10-13,15.9025,4.9525,0.0,0.0,14.168641,10,0,0,weather,offseason
2020-10-14,16.202501,4.9525,0.0,0.0,12.413476,10,0,0,weather,offseason
2020-10-15,15.5025,5.2525,0.0,0.0,10.594036,10,0,0,weather,offseason
2020-10-16,16.1525,5.6025,0.0,0.0,10.661107,10,0,0,weather,offseason
2020-10-17,15.2025,4.4525,0.0,0.0,14.145756,10,0,0,weather,offseason
2020-10-18,12.6025,5.0525002,0.0,0.0,5.6920996,10,0,0,weather,offseason
2020-10-19,13.1025,3.5525002,0.0,0.0,9.0,10,0,0,weather,offseason
2020-10-20,12.4025,5.0525002,0.0,0.0,8.373386,10,0,0,weather,offseason
2020-10-21,8.8525,1.0525,0.0,0.0,7.289444,10,0,0,weather,offseason
2020-10-22,11.1525,0.9525001,0.0,0.0,12.429127,10,1,0,weather,offseason
2020-10-23,10.4525,1.0525,0.0,0.0,10.514218,10,0,0,weather,offseason
2020-10-24,7.0025,-0.34749997,0.77,1.0,8.669949,10,0,0,weather,offseason
2020-10-25,4.8525,-2.8474998,0.7,1.0,6.12,10,0,0,weather,offseason
2020-10-26,7.4525,-3.3474998,0.0,0.0,5.8048253,10,0,0,weather,offseason
2020-10-27,11.3525,-0.14749992,0.0,0.0,12.397806,10,0,0,weather,offseason
2020-10-28,8.502501,-2.7475,0.0,0.0,11.659777,10,0,0,weather,offseason
2020-10-29,7.1025,-4.9975,0.07,0.1,10.630672,10,0,0,weather,offseason
2020-10-30,4.8525,-1.7474998,0.21000001,0.3,10.315115,10,0,0,weather,offseason
2020-10-31,7.1025,-2.8474998,0.0,0.0,10.144082,10,0,0,weather,offseason
2020-11-01,5.5025,-2.4475002,0.0,0.0,6.28713,11,0,0,weather,offseason
2020-11-02,5.2525,-1.1974999,0.0,0.0,5.1919937,11,0,0,weather,offseason
2020-11-03,3.5025,-2.0475001,0.28,0.4,2.968636,11,0,0,weather,offseason
2020-11-04,4.0025,-3.0475001,0.07,0.1,4.32,11,0,0,weather,offseason
2020-11-05,3.9025002,-2.7475,0.0,0.0,5.154415,11,1,0,weather,offseason
2020-11-06,5.3025002,-5.4975,0.0,0.0,6.989936,11,0,0,weather,offseason
2020-11-07,7.9525,-2.2475,0.0,0.0,5.904439,11,0,0,weather,offseason
2020-11-08,7.3525,1.2025001,0.0,0.0,4.1046314,11,1,0,weather,offseason
2020-11-09,7.0025,2.1025,0.0,0.0,5.8603754,11,0,0,weather,offseason
2020-11-10,5.0025,0.35250008,0.0,0.0,6.12,11,0,0,weather,offseason
2020-11-11,6.2525,-0.34749997,0.0,0.0,7.7043357,11,0,0,weather,offseason
2020-11-12,6.4025,2.0025,0.0,0.0,5.991594,11,0,0,weather,offseason
2020-11-13,6.5525,2.5025,0.0,0.0,12.6462,11,0,0,weather,offseason
2020-11-14,5.7525,-4.8475,0.0,0.0,9.793059,11,0,0,weather,offseason
2020-11-15,1.1025001,-5.0975,0.91,1.3000001,10.8955765,11,0,0,weather,offseason
2020-11-16,1.4525001,-8.9975,0.0,0.0,9.9571085,11,0,0,weather,offseason
2020-11-17,1.6525,-9.0475,0.0,0.0,11.966953,11,0,0,weather,offseason
2020-11-18,1.7025001,-7.6475,0.0,0.0,12.979984,11,0,0,weather,offseason
2020-11-19,-0.9474999,-10.2975,0.0,0.0,10.137692,11,0,0,weather,offseason
2020-11-20,-1.3974999,-11.0975,0.0,0.0,7.2359104,11,0,0,weather,offseason
2020-11-21,-0.9974998,-10.6475,0.0,0.0,10.495713,11,0,0,weather,offseason
2020-11-22,0.9025001,-5.4975,0.07,0.1,8.913181,11,0,0,weather,offseason
2020-11-23,1.0025,-5.0975,0.35,0.4,10.538843,11,0,0,weather,offseason
2020-11-24,-0.6974999,-6.2475004,3.8499997,5.600001,12.783802,11,0,0,weather,offseason
2020-11-25,-2.7475,-10.0975,1.2600003,1.8000002,11.983188,11,0,0,weather,offseason
2020-11-26,-4.5975,-8.7975,0.0,0.0,5.0911684,11,0,0,weather,offseason
2020-11-27,1.8025001,-5.4475,0.0,0.0,5.904439,11,0,0,weather,offseason
2020-11-28,2.7025,-0.9474999,0.0,0.0,6.379216,11,0,0,weather,offseason
2020-11-29,1.9025,-2.9475002,0.0,0.0,5.4119864,11,0,0,weather,offseason
2020-11-30,0.75250006,-2.9975,0.48999998,0.70000005,5.4119864,11,0,0,weather,offseason
2020-12-01,-1.4474999,-4.4475,0.0,0.0,5.2416787,12,0,0,weather,offseason
2020-12-02,0.05250013,-5.5975,0.0,0.0,5.4119864,12,0,0,weather,offseason
2020-12-03,-0.7474998,-4.1975,0.0,0.0,7.8954163,12,0,0,weather,offseason
2020-12-04,-1.9474999,-6.4975004,0.14,0.2,8.891344,12,0,0,weather,offseason
2020-12-05,-2.4475002,-7.6475,0.28,0.4,7.968939,12,1,0,weather,offseason
2020-12-06,-0.19749987,-5.5975,0.0,0.0,9.531505,12,0,0,weather,offseason
2020-12-07,1.3525001,-4.1475,3.99,5.8,9.511088,12,0,0,weather,offseason
2020-12-08,0.15250003,-6.3975,3.3600006,4.6999993,10.495713,12,0,0,weather,offseason
2020-12-09,-2.6975002,-10.5475,1.19,1.7,10.182337,12,0,0,weather,offseason
2020-12-10,-3.6475,-14.697499,0.0,0.0,12.72283,12,0,0,weather,offseason
2020-12-11,-3.0475001,-11.4475,2.52,3.6000001,11.841756,12,0,0,weather,offseason
2020-12-12,-7.6475,-14.4975,0.0,0.0,12.904882,12,0,0,weather,offseason
2020-12-13,-8.8975,-18.4975,0.0,0.0,14.118243,12,0,0,weather,offseason
2020-12-14,-7.1975,-17.697498,0.0,0.0,13.37825,12,0,0,weather,offseason
2020-12-15,-9.2475,-15.947499,0.0,0.0,13.276144,12,0,0,calendar,offseason
2020-12-16,-10.4975,-14.2475,0.0,0.0,9.178235,12,0,0,calendar,offseason
2020-12-17,-9.6975,-14.197499,0.0,0.0,6.297428,12,0,0,calendar,offseason
2020-12-18,-5.9475,-12.3475,0.0,0.0,6.6087217,12,1,0,calendar,offseason
2020-12-19,-2.5475001,-7.8975,0.0,0.0,9.983106,12,1,0,calendar,offseason
2020-12-20,-1.5475,-11.6475,0.0,0.0,12.849528,12,0,0,calendar,offseason
2020-12-21,-4.5475,-8.7975,0.0,0.0,8.534353,12,1,0,calendar,offseason
2020-12-22,-3.8975,-12.0475,0.0,0.0,11.435313,12,1,0,calendar,offseason
2020-12-23,-5.7475,-9.7975,0.0,0.0,8.225035,12,1,0,calendar,offseason
2020-12-24,-6.1475,-10.5975,0.0,0.0,7.5599995,12,1,0,calendar,offseason
2020-12-25,-3.2975001,-14.197499,0.0,0.0,11.5199995,12,0,0,calendar,offseason
2020-12-26,-3.6975002,-15.347501,0.0,0.0,12.4811535,12,1,0,calendar,offseason
2020-12-27,-4.5975,-14.2975,0.63,0.8,8.891344,12,0,0,calendar,offseason
2020-12-28,-5.8975,-12.5475,0.35,0.5,10.086427,12,1,0,calendar,offseason
2020-12-29,-8.2475,-12.8475,0.0,0.0,7.42159,12,1,0,calendar,offseason
2020-12-30,-6.2475004,-13.0475,0.0,0.0,9.227524,12,1,0,calendar,offseason
2020-12-31,-2.4475002,-11.6475,0.0,0.0,11.269782,12,0,0,calendar,offseason
2021-01-01,-2.4475002,-13.1475,0.0,0.0,11.609651,1,1,0,calendar,offseason
2021-01-02,-0.84749997,-10.6975,0.07,0.1,11.298495,1,1,0,calendar,offseason
2021-01-03,-0.39749992,-11.1475,0.0,0.0,12.413477,1,1,0,calendar,offseason
2021-01-04,2.0025,-12.4975,2.17,3.1000001,10.829959,1,0,0,calendar,offseason
2021-01-05,-0.9974998,-6.7974997,4.9,7.0,8.049845,1,1,0,calendar,offseason
2021-01-06,-0.59749997,-8.8975,0.0,0.0,9.178235,1,0,0,calendar,offseason
2021-01-07,-1.9974998,-8.7975,0.0,0.0,9.422101,1,1,0,calendar,offseason
2021-01-08,-5.1475,-18.6475,0.0,0.0,12.144331,1,1,0,calendar,offseason
2021-01-09,-4.8975,-10.0475,0.0,0.0,10.829959,1,1,0,calendar,offseason
2021-01-10,-2.4475002,-8.8475,0.0,0.0,9.227524,1,1,0,calendar,offseason
2021-01-11,-3.0475001,-9.7975,0.0,0.0,6.6087217,1,1,0,calendar,offseason
2021-01-12,-2.0475001,-9.8975,0.0,0.0,6.989936,1,1,0,calendar,offseason
2021-01-13,-0.6474999,-8.1975,0.0,0.0,7.4128532,1,1,0,calendar,offseason
2021-01-14,2.3525,-2.8474998,0.0,0.0,9.726665,1,0,0,calendar,offseason
2021-01-15,1.6025001,-5.4975,0.0,0.0,7.628263,1,1,0,calendar,offseason
2021-01-16,0.25250006,-5.0475,0.0,0.0,9.085988,1,1,0,calendar,offseason
2021-01-17,-1.1974999,-11.0475,0.0,0.0,8.707238,1,0,0,calendar,offseason
2021-01-18,-3.6475,-12.3975,0.0,0.0,7.6367526,1,1,0,calendar,offseason
2021-01-19,-5.3475,-11.2475,0.0,0.0,5.634891,1,1,0,calendar,offseason
2021-01-20,-2.7975001,-12.5975,0.0,0.0,8.225035,1,0,0,calendar,offseason
2021-01-21,1.3025,-9.1975,0.0,0.0,14.113653,1,1,0,calendar,offseason
2021-01-22,-1.1474999,-9.0475,6.8599997,9.799999,12.522619,1,1,0,calendar,offseason
2021-01-23,-6.2974997,-9.8975,1.05,1.4000001,7.9036193,1,1,0,calendar,offseason
2021-01-24,-5.7475,-11.4975,0.0,0.0,7.24486,1,0,0,calendar,offseason
2021-01-25,-6.8475,-11.6475,0.0,0.0,7.8954163,1,1,0,calendar,offseason
2021-01-26,-6.2974997,-12.4475,0.0,0.0,10.315115,1,1,0,calendar,offseason
2021-01-27,-7.0975,-10.4975,0.0,0.0,7.754637,1,0,0,calendar,offseason
2021-01-28,-9.3975,-12.4975,0.0,0.0,5.5887027,1,0,0,calendar,offseason
2021-01-29,-7.3975,-14.4975,0.0,0.0,4.379589,1,1,0,calendar,offseason
2021-01-30,-2.8474998,-10.0475,0.0,0.0,5.8603754,1,1,0,calendar,offseason
2021-01-31,-2.9475002,-7.0975,0.07,0.1,8.225035,1,1,0,calendar,offseason
2021-02-01,-2.2475,-9.9975,0.0,0.0,12.10157,2,1,0,calendar,offseason
2021-02-02,-4.1475,-9.2475,0.0,0.0,7.24486,2,1,0,calendar,offseason
2021-02-03,-2.8474998,-8.6975,0.0,0.0,6.2145634,2,1,0,documented,offseason
2021-02-04,-4.5475,-9.6475,0.0,0.0,4.1046314,2,1,0,documented,offseason
2021-02-05,-5.8975,-12.2475,0.0,0.0,5.2416787,2,1,0,documented,offseason
2021-02-06,-2.2475,-8.6975,0.0,0.0,3.4152596,2,1,0,documented,offseason
2021-02-07,3.1025,-5.3475,0.0,0.0,6.297428,2,0,0,calendar,offseason
2021-02-08,2.4525,-3.3474998,0.14,0.2,11.792404,2,1,0,calendar,offseason
2021-02-09,-2.7475,-6.6975,0.14,0.2,3.9763298,2,0,0,calendar,offseason
2021-02-10,0.25250006,-5.5975,0.0,0.0,6.6185193,2,1,0,calendar,offseason
2021-02-11,-1.0475,-6.7974997,0.0,0.0,5.154415,2,1,0,calendar,offseason
2021-02-12,0.2025001,-5.3975,0.0,0.0,5.315336,2,0,0,calendar,offseason
2021-02-13,-1.4974998,-6.7475004,0.0,0.0,6.489992,2,1,0,calendar,offseason
2021-02-14,-3.8975,-8.4475,0.0,0.0,5.904439,2,1,0,calendar,offseason
2021-02-15,-4.3475,-11.0975,0.0,0.0,6.1305785,2,1,0,calendar,offseason
2021-02-16,-3.4475002,-10.5975,0.0,0.0,7.8954163,2,1,0,calendar,offseason
2021-02-17,-3.6475,-10.5975,0.0,0.0,8.209263,2,1,0,calendar,offseason
2021-02-18,-1.7474998,-11.3975,0.0,0.0,9.931042,2,1,0,calendar,offseason
2021-02-19,3.6025,-3.1975002,0.0,0.0,7.42159,2,1,0,calendar,offseason
2021-02-20,3.8025002,-1.3974999,0.07,0.1,8.12197,2,1,0,calendar,offseason
2021-02-21,4.0525002,-5.9975,0.35000002,0.5,10.464798,2,1,0,calendar,offseason
2021-02-22,1.3025,-8.0475,1.5400003,2.1999998,10.365251,2,1,0,calendar,offseason
2021-02-23,1.2025001,-8.3475,0.0,0.0,12.324414,2,0,0,calendar,offseason
2021-02-24,0.75250006,-7.9975004,0.42000002,0.6,11.542478,2,1,0,calendar,offseason
2021-02-25,3.3525,-6.9975004,0.7,1.0,12.371645,2,1,0,calendar,offseason
2021-02-26,2.5525,-8.4475,3.15,4.5,12.964998,2,1,0,calendar,offseason
2021-02-27,1.0025,-7.7475004,0.49,0.70000005,10.137692,2,0,0,calendar,offseason
2021-02-28,-0.49749982,-6.4475,0.0,0.0,11.440978,2,1,0,calendar,offseason
2021-03-01,1.2525,-7.9475,0.0,0.0,8.707238,3,1,0,calendar,offseason
2021-03-02,1.4025002,-3.7975001,0.0,0.0,11.212135,3,1,0,calendar,offseason
2021-03-03,-0.24749982,-4.8975,0.0,0.0,7.42159,3,1,0,calendar,offseason
2021-03-04,-0.19749987,-6.9475,0.0,0.0,8.209263,3,1,0,calendar,offseason
2021-03-05,1.0525,-7.2974997,0.14,0.2,7.2805495,3,0,0,calendar,offseason
2021-03-06,2.3525,-9.7975,0.07,0.1,10.883676,3,0,0,calendar,offseason
2021-03-07,0.7025001,-8.0475,0.0,0.0,9.028754,3,1,0,calendar,offseason
2021-03-08,1.6025001,-5.0475,0.0,0.0,10.594036,3,1,0,calendar,offseason
2021-03-09,1.0025,-7.2974997,0.0,0.0,10.636766,3,0,0,calendar,offseason
2021-03-10,0.30250013,-8.7975,0.21000001,0.1,10.44,3,1,0,calendar,offseason
2021-03-11,1.4025002,-8.4975,0.0,0.0,12.397806,3,1,0,calendar,offseason
2021-03-12,1.3025,-4.3975,0.0,0.0,6.28713,3,1,0,calendar,offseason
2021-03-13,3.3525,-4.8975,0.0,0.0,10.739832,3,1,0,calendar,offseason
2021-03-14,2.5525,-5.8975,0.0,0.0,9.793059,3,1,0,calendar,offseason
2021-03-15,2.6025,-4.8975,0.0,0.0,7.342588,3,1,0,calendar,offseason
2021-03-16,2.8025,-3.4975,0.0,0.0,7.729527,3,0,0,calendar,offseason
2021-03-17,1.4025002,-3.9975,0.0,0.0,6.6185193,3,0,0,calendar,offseason
2021-03-18,2.4525,-3.8474998,0.0,0.0,5.991594,3,1,0,calendar,offseason
2021-03-19,3.1025,-4.1475,0.0,0.0,5.904439,3,1,0,calendar,offseason
2021-03-20,5.4525,-3.1975002,0.0,0.0,10.144082,3,0,0,calendar,offseason
2021-03-21,4.2525,-1.4474999,3.2200003,4.6,9.007196,3,0,0,calendar,offseason
2021-03-22,4.8525,-4.2975,0.77,1.0,12.979984,3,1,0,calendar,offseason
2021-03-23,2.0025,-5.5975,0.14,0.2,10.383987,3,0,0,calendar,offseason
2021-03-24,1.4025002,-5.9475,0.0,0.0,4.8433046,3,0,0,calendar,offseason
2021-03-25,3.5525002,-5.4975,0.0,0.0,4.896529,3,1,0,calendar,offseason
2021-03-26,5.9525,-1.4474999,0.0,0.0,5.3999996,3,1,0,calendar,offseason
2021-03-27,5.6525,-0.24749982,0.42000002,0.6,7.754637,3,1,0,calendar,offseason
2021-03-28,4.1525,0.0025000572,4.34,6.299999,9.6932955,3,1,0,calendar,offseason
2021-03-29,0.7025001,-2.7475,3.0100002,4.3,8.942214,3,1,0,calendar,offseason
2021-03-30,1.7525,-4.2975,0.28,0.4,11.177405,3,0,0,calendar,offseason
2021-03-31,0.05250013,-6.8475,0.0,0.0,10.028439,3,1,0,calendar,offseason
2021-04-01,-2.9975,-6.4475,3.08,4.5,8.669949,4,0,0,weather,offseason
2021-04-02,-2.3975,-9.7475,0.0,0.0,6.439876,4,0,0,weather,offseason
2021-04-03,2.1525002,-6.3975,0.28,0.4,6.2145634,4,0,0,weather,offseason
2021-04-04,3.0025,-2.2475,2.31,3.3,8.759178,4,0,0,weather,offseason
2021-04-05,4.0025,-3.6975002,2.94,4.2000003,11.792404,4,0,0,weather,offseason
2021-04-06,2.0025,-3.9975,4.55,6.5000005,9.178235,4,0,0,weather,offseason
2021-04-07,0.8025001,-6.2974997,0.0,0.0,11.988594,4,0,0,weather,offseason
2021-04-08,-1.3475,-6.3975,0.0,0.0,7.9036193,4,0,0,weather,offseason
2021-04-09,-0.8974999,-5.8475,0.07,0.2,6.489992,4,0,0,weather,offseason
2021-04-10,-0.09749997,-4.9475,0.48999998,0.70000005,6.9247384,4,0,0,weather,offseason
2021-04-11,1.2025001,-4.4975,0.07,0.1,6.297428,4,0,0,weather,offseason
2021-04-12,1.8025001,-3.0974998,0.0,0.0,5.8603754,4,0,0,weather,offseason
2021-04-13,3.9025002,-3.4475002,0.0,0.0,7.7043357,4,0,0,weather,offseason
2021-04-14,4.7525,-2.5974998,0.07,0.1,10.028439,4,0,0,weather,offseason
2021-04-15,5.4025,-2.4475002,0.0,0.0,10.144082,4,0,0,weather,offseason
2021-04-16,3.5525002,-0.44749987,0.77,1.1,8.049845,4,0,0,weather,offseason
2021-04-17,2.6025,-2.1475,3.2900002,4.7000003,5.6920996,4,0,0,weather,offseason
2021-04-18,2.5525,-3.6975002,0.84000003,1.2,6.28713,4,0,0,weather,offseason
2021-04-19,4.5025,-5.1475,0.0,0.0,10.805998,4,0,0,weather,offseason
2021-04-20,0.50250006,-3.3474998,9.099999,13.0,10.630672,4,0,0,weather,offseason
2021-04-21,1.1025001,-2.3474998,1.47,2.1000001,6.297428,4,0,0,weather,offseason
2021-04-22,0.7025001,-3.3474998,2.9400003,4.2999997,7.9932966,4,1,0,weather,offseason
2021-04-23,1.6525,-5.3475,0.07,0.1,7.5942082,4,0,0,weather,offseason
2021-04-24,1.8025001,-4.7975,0.0,0.0,4.8965297,4,0,0,weather,offseason
2021-04-25,3.7025,-3.1475,0.0,0.0,6.489992,4,0,0,weather,offseason
2021-04-26,5.3025002,-2.4975,0.0,0.0,8.287822,4,1,0,weather,offseason
2021-04-27,6.0025,-2.3975,0.0,0.0,5.495161,4,0,0,weather,offseason
2021-04-28,5.9025,-1.5475,0.0,0.0,5.692099,4,0,0,weather,offseason
2021-04-29,6.5025,-0.9474999,0.0,0.0,5.495161,4,0,0,weather,offseason
2021-04-30,6.3025,-1.2474998,0.0,0.0,5.6233797,4,0,0,weather,offseason
2021-05-01,6.6025,-1.6474999,0.0,0.0,8.14587,5,0,0,weather,offseason
2021-05-02,9.4525,-0.44749987,0.0,0.0,6.439876,5,0,0,weather,offseason
2021-05-03,11.5025,2.5525,0.0,0.0,6.12,5,0,0,weather,offseason
2021-05-04,8.5525,1.8525001,0.35,0.5,6.1094027,5,0,0,weather,offseason
2021-05-05,9.6025,2.4025002,0.0,0.2,4.829907,5,0,0,weather,offseason
2021-05-06,9.002501,3.1025,0.98,1.4000001,7.24486,5,0,0,weather,offseason
2021-05-07,8.5525,2.0525,0.56,1.0000001,2.968636,5,0,0,weather,offseason
2021-05-08,9.3025,1.3025,0.0,0.0,3.8773184,5,0,0,weather,offseason
2021-05-09,11.7025,2.3525,0.0,0.1,6.1305785,5,0,0,weather,offseason
2021-05-10,10.4025,3.4025002,0.0,0.1,4.1046314,5,0,0,weather,offseason
2021-05-11,7.3525,2.6525002,0.97999996,1.5000001,4.73506,5,0,0,weather,offseason
2021-05-12,5.8025002,1.9025,3.1500003,4.4999995,6.439876,5,0,0,weather,offseason
2021-05-13,6.7525,-1.9474999,3.29,4.7,5.634891,5,0,0,weather,offseason
2021-05-14,7.1025,0.8025001,0.0,0.0,5.6002855,5,0,0,weather,offseason
2021-05-15,9.0525,1.2525,0.07,0.1,5.634891,5,0,0,weather,offseason
2021-05-16,9.002501,1.5525,0.07,0.1,8.4963045,5,0,0,weather,offseason
2021-05-17,12.4525,0.25250006,0.35000002,0.8000001,8.427383,5,0,0,weather,offseason
2021-05-18,13.1525,2.0025,0.0,1.2,8.654986,5,0,0,weather,offseason
2021-05-19,12.8025,1.8025001,1.0500001,2.5999997,9.793058,5,0,0,weather,offseason
2021-05-20,8.1525,4.1025,3.8500001,5.4999995,6.696387,5,0,0,weather,offseason
2021-05-21,8.3525,0.10250008,4.9,6.8999996,8.891343,5,0,0,weather,offseason
2021-05-22,11.5525,4.0525002,0.98,1.7,11.384198,5,0,0,weather,offseason
2021-05-23,6.3025,2.0525,8.259998,12.100001,6.830519,5,0,0,weather,offseason
2021-05-24,6.8525,1.1025001,5.9500003,8.5,7.5942082,5,0,0,weather,offseason
2021-05-25,9.4525,0.10250008,0.0,0.1,8.891343,5,0,0,weather,offseason
2021-05-26,12.6525,2.6525002,0.0,0.0,9.290511,5,0,0,weather,offseason
2021-05-27,14.8025,3.0525002,0.0,0.0,10.495713,5,0,0,weather,offseason
2021-05-28,15.4025,3.5525002,0.0,0.0,9.387651,5,0,0,weather,offseason
2021-05-29,14.2025,6.0525,0.0,0.0,6.9153743,5,0,0,weather,offseason
2021-05-30,13.0525,5.7525,0.0,0.9,6.489992,5,0,0,weather,offseason
2021-05-31,10.0025,4.2525,1.8900002,11.500001,4.6102495,5,0,0,weather,offseason
2021-06-01,10.8525,3.0025,1.12,5.899999,6.2145634,6,0,0,offseason,weather
2021-06-02,13.1525,4.9525,0.14,1.2,9.360001,6,0,0,offseason,weather
2021-06-03,9.2025,5.2025,0.0,6.599999,4.3349743,6,0,1,offseason,weather
2021-06-04,13.8525,6.1025,0.0,0.3,7.127636,6,0,0,offseason,weather
2021-06-05,15.3525,4.8025002,0.0,0.2,8.913181,6,0,1,offseason,weather
2021-06-06,16.4025,5.1025,0.0,0.0,9.686609,6,0,0,offseason,weather
2021-06-07,18.4025,6.3525,0.0,0.0,10.009036,6,0,0,offseason,weather
2021-06-08,19.6525,5.3525,0.0,0.0,10.233123,6,0,0,offseason,weather
2021-06-09,19.452501,5.0025,0.0,0.0,9.449572,6,0,0,offseason,weather
2021-06-10,18.702501,6.3025,0.0,0.0,7.145796,6,0,0,offseason,weather
2021-06-11,17.2525,6.3025,0.0,0.0,7.6367526,6,0,0,offseason,weather
2021-06-12,16.202501,7.8525,0.0,0.0,7.172949,6,0,0,offseason,weather
2021-06-13,13.8525,5.0025,2.31,5.0,5.5887027,6,0,0,offseason,weather
2021-06-14,13.8525,5.1025,0.56000006,2.0000002,5.154415,6,0,0,offseason,weather
2021-06-15,9.2025,4.1025,12.389999,22.9,6.489992,6,0,1,offseason,weather
2021-06-16,10.0525,3.0525002,1.5400001,2.9999998,8.854829,6,0,1,offseason,weather
2021-06-17,8.5525,3.7525,0.90999997,6.0,8.39657,6,0,0,offseason,weather
2021-06-18,13.0025,4.2025,0.56,0.90000004,9.107359,6,0,1,offseason,weather
2021-06-19,14.1025,4.4025,0.0,0.0,6.6087217,6,0,1,offseason,weather
2021-06-20,14.4525,5.9025,0.0,0.4,7.2,6,0,0,offseason,weather
2021-06-21,13.4025,6.3525,0.84000003,5.9999995,7.386582,6,0,0,offseason,weather
2021-06-22,13.9525,5.2525,1.6800001,4.1,7.771331,6,0,0,offseason,weather
2021-06-23,13.9025,4.4525,0.0,0.1,7.172949,6,0,1,offseason,weather
2021-06-24,13.9525,5.4525,0.56,2.8000002,7.5685663,6,0,0,offseason,weather
2021-06-25,13.0525,4.2025,0.77000004,2.5999997,6.9899354,6,0,0,offseason,weather
2021-06-26,16.5025,6.9525,0.0,0.0,8.225035,6,0,0,offseason,weather
2021-06-27,18.452501,6.7025,0.0,0.0,7.754637,6,0,0,offseason,weather
2021-06-28,20.2525,7.6025,0.0,0.0,8.373386,6,0,0,offseason,weather
2021-06-29,20.952501,8.0525,0.0,0.0,8.225035,6,0,0,offseason,weather
2021-06-30,18.952501,8.7025,0.0,0.0,9.0,6,0,0,offseason,weather
2021-07-01,17.0025,8.4025,0.0,1.4000001,6.489992,7,0,0,offseason,weather
2021-07-02,15.6525,7.5025,0.0,3.0,5.937272,7,0,1,offseason,weather
2021-07-03,17.8525,8.1525,0.0,0.1,6.519877,7,0,0,offseason,weather
2021-07-04,19.7525,8.4525,0.0,0.0,7.5685663,7,0,0,offseason,weather
2021-07-05,19.4025,11.4025,0.0,0.0,7.69592,7,0,0,offseason,weather
2021-07-06,19.1025,11.3025,0.0,0.0,7.653705,7,0,0,offseason,weather
2021-07-07,21.9025,11.7025,0.0,0.1,4.5536795,7,0,0,offseason,weather
2021-07-08,22.952501,11.0025,0.0,0.0,9.19939,7,0,0,offseason,weather
